"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 21, 2016","380.70","379.93","381.24","379.81","-","0.07%"
"Jul 20, 2016","380.44","379.13","380.44","378.08","-","0.31%"
"Jul 19, 2016","379.28","380.41","380.41","378.37","-","-0.19%"
"Jul 18, 2016","380.00","378.62","380.54","378.11","-","0.27%"
"Jul 15, 2016","378.98","378.14","380.07","377.99","-","0.26%"
"Jul 14, 2016","377.99","374.13","378.74","373.67","-","1.13%"
"Jul 13, 2016","373.77","373.13","374.72","372.71","-","0.28%"
"Jul 12, 2016","372.71","368.94","373.65","368.94","-","0.89%"
"Jul 11, 2016","369.41","362.80","369.41","362.80","-","2.19%"
"Jul 08, 2016","361.51","360.16","362.67","358.85","-","0.23%"
"Jul 07, 2016","360.69","358.20","361.74","358.04","-","0.98%"
"Jul 06, 2016","357.19","362.15","362.15","356.34","-","-1.49%"
"Jul 05, 2016","362.61","366.87","367.10","362.04","-","-1.37%"
"Jul 04, 2016","367.64","365.59","368.24","365.38","-","0.51%"
"Jul 01, 2016","365.79","363.29","366.20","363.29","-","0.62%"
"Jun 30, 2016","363.53","358.85","363.63","358.84","-","1.52%"
"Jun 29, 2016","358.10","351.50","358.76","351.30","-","2.18%"
"Jun 28, 2016","350.45","345.63","351.44","344.81","-","1.36%"
"Jun 27, 2016","345.76","349.04","350.01","345.08","-","-1.27%"
"Jun 24, 2016","350.22","364.06","364.24","348.39","-","-3.53%"
"Jun 23, 2016","363.04","360.83","364.37","360.26","-","0.75%"
"Jun 22, 2016","360.32","358.27","361.62","357.66","-","0.58%"
"Jun 21, 2016","358.24","356.09","358.72","355.89","-","0.53%"
"Jun 20, 2016","356.36","350.86","356.96","350.86","-","1.87%"
"Jun 17, 2016","349.81","347.82","350.39","347.82","-","0.80%"
"Jun 16, 2016","347.02","350.95","351.02","344.93","-","-0.98%"
"Jun 15, 2016","350.46","348.15","351.37","346.61","-","0.64%"
"Jun 14, 2016","348.22","350.54","350.80","347.59","-","-0.79%"
"Jun 13, 2016","350.98","355.95","355.95","350.16","-","-1.73%"
"Jun 10, 2016","357.17","362.61","362.61","355.99","-","-1.55%"
"Jun 09, 2016","362.81","365.57","366.01","362.31","-","-0.62%"
"Jun 08, 2016","365.09","363.19","365.91","362.75","-","0.81%"
"Jun 07, 2016","362.17","358.10","363.24","358.06","-","1.55%"
"Jun 06, 2016","356.63","355.61","358.10","355.26","-","0.89%"
"Jun 03, 2016","353.50","350.64","355.68","350.42","-","0.86%"
"Jun 02, 2016","350.49","349.55","350.76","349.36","-","0.29%"
"Jun 01, 2016","349.47","349.54","350.81","348.64","-","-0.03%"
"May 31, 2016","349.56","349.49","351.64","349.29","-","-0.02%"
"May 30, 2016","349.62","349.48","350.02","348.24","-","-0.05%"
"May 27, 2016","349.81","347.98","350.38","347.75","-","0.67%"
"May 26, 2016","347.48","346.51","348.50","345.95","-","0.41%"
"May 25, 2016","346.06","341.28","347.40","341.28","-","1.49%"
"May 24, 2016","340.98","341.37","341.47","338.94","-","-0.11%"
"May 23, 2016","341.35","340.10","342.94","340.04","-","0.47%"
"May 20, 2016","339.74","338.99","340.90","338.83","-","0.45%"
"May 19, 2016","338.21","342.37","342.37","337.71","-","-1.55%"
"May 18, 2016","343.55","346.53","346.53","341.94","-","-0.92%"
"May 17, 2016","346.73","345.10","347.91","345.02","-","0.53%"
"May 16, 2016","344.89","343.33","345.83","343.04","-","0.17%"
"May 13, 2016","344.29","348.42","348.47","343.58","-","-1.31%"
"May 12, 2016","348.87","349.61","349.88","347.66","-","-0.15%"
"May 11, 2016","349.41","349.08","350.23","347.99","-","0.13%"
"May 10, 2016","348.95","345.64","349.06","344.64","-","0.76%"
"May 09, 2016","346.31","347.91","349.00","344.25","-","-0.54%"
"May 06, 2016","348.20","349.10","349.18","346.01","-","-0.51%"
"May 05, 2016","349.97","350.63","350.99","349.01","-","-0.50%"
"May 04, 2016","351.72","354.08","354.10","350.46","-","-0.91%"
"May 03, 2016","354.94","361.73","361.86","353.94","-","-1.73%"
"May 02, 2016","361.18","362.70","362.80","360.79","-","-0.53%"
"Apr 29, 2016","363.10","364.86","364.86","361.90","-","-0.46%"
"Apr 28, 2016","364.76","365.19","365.88","363.42","-","0.12%"
"Apr 27, 2016","364.33","364.65","365.00","363.31","-","0.07%"
"Apr 26, 2016","364.08","362.36","364.62","361.00","-","0.41%"
"Apr 25, 2016","362.59","364.71","364.76","362.18","-","-0.71%"
"Apr 22, 2016","365.17","367.87","367.89","364.43","-","-0.99%"
"Apr 21, 2016","368.82","367.56","369.70","367.15","-","0.51%"
"Apr 20, 2016","366.96","369.16","369.53","365.31","-","-0.39%"
"Apr 19, 2016","368.38","364.98","369.56","364.77","-","1.08%"
"Apr 18, 2016","364.46","364.83","365.39","362.23","-","-0.34%"
"Apr 15, 2016","365.70","365.44","366.11","364.89","-","0.15%"
"Apr 14, 2016","365.15","364.97","366.38","364.57","-","0.16%"
"Apr 13, 2016","364.56","359.76","365.03","359.75","-","1.60%"
"Apr 12, 2016","358.82","356.32","359.59","356.08","-","0.84%"
"Apr 11, 2016","355.84","352.86","357.09","351.65","-","0.89%"
"Apr 08, 2016","352.71","348.83","353.36","347.22","-","0.93%"
"Apr 07, 2016","349.45","350.34","351.22","348.42","-","0.03%"
"Apr 06, 2016","349.34","350.53","351.02","348.50","-","-0.48%"
"Apr 05, 2016","351.01","356.00","356.00","349.94","-","-1.66%"
"Apr 04, 2016","356.93","357.19","358.32","356.08","-","0.10%"
"Apr 01, 2016","356.59","360.58","360.64","354.64","-","-1.26%"
"Mar 31, 2016","361.14","360.20","361.89","358.83","-","0.34%"
"Mar 30, 2016","359.91","353.47","361.04","353.47","-","2.36%"
"Mar 29, 2016","351.61","351.48","353.53","350.44","-","0.22%"
"Mar 28, 2016","350.84","350.75","351.47","350.12","-","0.10%"
"Mar 25, 2016","350.50","351.29","351.58","350.39","-","-0.16%"
"Mar 24, 2016","351.06","353.67","353.67","350.06","-","-0.94%"
"Mar 23, 2016","354.39","358.10","358.42","353.57","-","-1.06%"
"Mar 22, 2016","358.18","357.47","358.29","356.20","-","0.18%"
"Mar 21, 2016","357.54","356.25","357.79","355.15","-","0.28%"
"Mar 18, 2016","356.54","353.72","356.89","353.24","-","1.21%"
"Mar 17, 2016","352.27","344.13","353.94","344.13","-","3.26%"
"Mar 16, 2016","341.14","340.28","344.12","339.44","-","0.07%"
"Mar 15, 2016","340.91","346.31","346.47","340.05","-","-1.58%"
"Mar 14, 2016","346.37","346.19","348.60","345.95","-","0.33%"
"Mar 11, 2016","345.23","340.97","346.22","340.79","-","1.29%"
"Mar 10, 2016","340.85","340.11","342.62","339.50","-","0.40%"
"Mar 09, 2016","339.49","339.61","340.59","337.03","-","-0.05%"
