"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 31, 2017","31,161.35","31,161.35","31,161.35","31,161.35","-","0.88%"
"Jul 28, 2017","30,889.80","30,889.80","30,889.80","30,889.80","-","-1.01%"
"Jul 27, 2017","31,203.70","31,203.70","31,203.70","31,203.70","-","0.84%"
"Jul 26, 2017","30,942.25","30,942.25","30,942.25","30,942.25","-","0.68%"
"Jul 25, 2017","30,733.78","30,733.78","30,733.78","30,733.78","-","-0.37%"
"Jul 24, 2017","30,846.99","30,846.99","30,846.99","30,846.99","-","0.50%"
"Jul 21, 2017","30,692.29","30,692.29","30,692.29","30,692.29","-","-0.22%"
"Jul 20, 2017","30,759.70","30,759.70","30,759.70","30,759.70","-","0.07%"
"Jul 19, 2017","30,737.52","30,737.52","30,737.52","30,737.52","-","1.12%"
"Jul 18, 2017","30,396.11","30,396.11","30,396.11","30,396.11","-","-0.21%"
"Jul 17, 2017","30,459.67","30,459.67","30,459.67","30,459.67","-","0.55%"
"Jul 14, 2017","30,291.88","30,291.88","30,291.88","30,291.88","-","0.62%"
"Jul 13, 2017","30,105.76","30,105.76","30,105.76","30,105.76","-","1.43%"
"Jul 12, 2017","29,681.13","29,681.13","29,681.13","29,681.13","-","0.77%"
"Jul 11, 2017","29,455.62","29,455.62","29,455.62","29,455.62","-","1.94%"
"Jul 10, 2017","28,893.70","28,893.70","28,893.70","28,893.70","-","-0.01%"
"Jul 07, 2017","28,895.66","28,895.66","28,895.66","28,895.66","-","-0.83%"
"Jul 06, 2017","29,136.78","29,136.78","29,136.78","29,136.78","-","-0.08%"
"Jul 05, 2017","29,160.07","29,160.07","29,160.07","29,160.07","-","0.64%"
"Jul 04, 2017","28,974.73","28,974.73","28,974.73","28,974.73","-","-1.18%"
"Jul 03, 2017","29,319.91","29,319.91","29,319.91","29,319.91","-","0.88%"
"Jun 30, 2017","29,065.06","29,065.06","29,065.06","29,065.06","-","-0.64%"
"Jun 29, 2017","29,250.86","29,250.86","29,250.86","29,250.86","-","0.64%"
"Jun 28, 2017","29,064.53","29,064.53","29,064.53","29,064.53","-","-0.87%"
"Jun 27, 2017","29,320.15","29,320.15","29,320.15","29,320.15","-","-0.16%"
"Jun 26, 2017","29,367.40","29,367.40","29,367.40","29,367.40","-","1.01%"
"Jun 23, 2017","29,074.38","29,074.38","29,074.38","29,074.38","-","0.19%"
"Jun 22, 2017","29,020.39","29,020.39","29,020.39","29,020.39","-","0.49%"
